Open,High,Low,Close,Volume,Dividends,Stock Splits
146.04,146.11,146.01,146.03,87095,0.0,0.0
146.02,146.18,146.01,146.14,54357,0.0,0.0
146.14,146.2,146.11,146.18,88888,0.0,0.0
146.18,146.19,145.92,145.93,94922,0.0,0.0
145.94,146.01,145.91,146.01,51611,0.0,0.0
146.01,146.05,145.98,146.0,33299,0.0,0.0
146.01,146.02,145.93,145.95,42562,0.0,0.0
145.94,146.07,145.93,145.96,59965,0.0,0.0
145.95,146.05,145.92,146.02,43097,0.0,0.0
146.01,146.04,145.96,145.99,418874,0.0,0.0
145.99,146.0,145.87,145.89,79116,0.0,0.0
145.88,145.9,145.73,145.79,105576,0.0,0.0
145.8,145.89,145.8,145.82,50309,0.0,0.0
145.82,145.83,145.76,145.79,44515,0.0,0.0
145.8,145.85,145.74,145.76,59192,0.0,0.0
145.77,145.79,145.71,145.74,344231,0.0,0.0
145.76,145.86,145.73,145.83,62857,0.0,0.0
145.83,145.91,145.8,145.91,75575,0.0,0.0
145.89,145.91,145.56,145.56,109808,0.0,0.0
145.56,145.61,145.5,145.51,118036,0.0,0.0
145.52,145.52,145.32,145.5,110457,0.0,0.0
145.5,145.53,145.43,145.43,59736,0.0,0.0
145.43,145.48,145.39,145.48,63089,0.0,0.0
145.48,145.55,145.45,145.49,63239,0.0,0.0
145.5,145.53,145.44,145.44,63995,0.0,0.0
145.44,145.44,145.3,145.33,68822,0.0,0.0
145.33,145.42,145.31,145.39,70780,0.0,0.0
145.39,145.42,145.26,145.29,58325,0.0,0.0
145.29,145.4,145.24,145.28,107267,0.0,0.0
145.29,145.33,145.06,145.06,125393,0.0,0.0
145.09,145.14,145.07,145.1,128113,0.0,0.0
145.09,145.25,145.09,145.23,75103,0.0,0.0
145.23,145.33,145.23,145.28,96074,0.0,0.0
145.27,145.31,145.21,145.27,57719,0.0,0.0
145.26,145.29,145.23,145.25,34711,0.0,0.0
145.24,145.28,145.14,145.15,71996,0.0,0.0
145.16,145.17,145.02,145.13,95621,0.0,0.0
145.13,145.19,145.1,145.12,58547,0.0,0.0
145.11,145.12,145.06,145.07,68211,0.0,0.0
145.07,145.19,145.04,145.18,65274,0.0,0.0
145.2,145.2,145.08,145.16,50269,0.0,0.0
145.14,145.21,145.13,145.18,54297,0.0,0.0
145.18,145.31,145.14,145.23,83720,0.0,0.0
145.23,145.36,145.22,145.34,71077,0.0,0.0
145.34,145.34,145.29,145.31,43154,0.0,0.0
145.32,145.35,145.31,145.33,30605,0.0,0.0
145.34,145.34,145.19,145.26,70277,0.0,0.0
145.26,145.36,145.25,145.34,70416,0.0,0.0
145.35,145.46,145.32,145.42,76740,0.0,0.0
145.42,145.54,145.42,145.54,71438,0.0,0.0
145.55,145.58,145.49,145.51,36726,0.0,0.0
145.52,145.54,145.49,145.53,37455,0.0,0.0
145.53,145.59,145.53,145.58,36479,0.0,0.0
145.57,145.61,145.53,145.61,49422,0.0,0.0
145.62,145.65,145.57,145.62,52537,0.0,0.0
145.62,145.69,145.6,145.67,48242,0.0,0.0
145.67,145.72,145.58,145.59,37604,0.0,0.0
145.59,145.61,145.51,145.56,47378,0.0,0.0
145.56,145.56,145.5,145.51,24861,0.0,0.0
145.51,145.63,145.5,145.6,574865,0.0,0.0
145.61,145.66,145.61,145.64,26027,0.0,0.0
145.64,145.67,145.6,145.65,47038,0.0,0.0
145.68,145.73,145.64,145.73,52620,0.0,0.0
145.73,145.85,145.69,145.81,74260,0.0,0.0
145.8,145.8,145.7,145.78,85193,0.0,0.0
145.78,145.8,145.76,145.79,20079,0.0,0.0
145.79,145.86,145.79,145.84,46318,0.0,0.0
145.84,145.9,145.82,145.82,51428,0.0,0.0
145.83,145.91,145.83,145.84,36311,0.0,0.0
145.85,145.86,145.77,145.8,129704,0.0,0.0
145.8,145.86,145.79,145.84,56773,0.0,0.0
145.83,145.83,145.71,145.73,31786,0.0,0.0
145.75,145.82,145.73,145.78,31438,0.0,0.0
145.79,145.84,145.74,145.78,32142,0.0,0.0
145.8,145.82,145.77,145.77,19077,0.0,0.0
145.78,145.79,145.68,145.75,53641,0.0,0.0
145.75,145.81,145.72,145.78,32380,0.0,0.0
145.78,145.87,145.78,145.81,32142,0.0,0.0
145.8,145.85,145.79,145.82,57470,0.0,0.0
145.83,145.88,145.79,145.86,42747,0.0,0.0
145.87,145.87,145.79,145.79,33374,0.0,0.0
145.79,145.84,145.76,145.78,42474,0.0,0.0
145.79,145.79,145.65,145.65,65403,0.0,0.0
145.65,145.72,145.65,145.7,48420,0.0,0.0
145.7,145.74,145.7,145.71,55090,0.0,0.0
145.72,145.79,145.71,145.75,37705,0.0,0.0
145.76,145.79,145.71,145.72,27143,0.0,0.0
145.72,145.79,145.71,145.79,52825,0.0,0.0
145.78,145.91,145.78,145.89,100654,0.0,0.0
145.89,145.92,145.88,145.9,39728,0.0,0.0
145.9,145.91,145.85,145.89,31769,0.0,0.0
145.88,145.97,145.88,145.95,48625,0.0,0.0
145.96,145.96,145.91,145.92,33222,0.0,0.0
145.93,145.96,145.91,145.96,33002,0.0,0.0
145.96,146.05,145.96,146.05,315192,0.0,0.0
146.04,146.06,146.01,146.04,42782,0.0,0.0
146.04,146.12,146.04,146.07,61180,0.0,0.0
146.07,146.19,146.07,146.14,56320,0.0,0.0
146.15,146.18,146.12,146.15,48765,0.0,0.0
146.15,146.18,146.13,146.15,34313,0.0,0.0
146.15,146.17,146.09,146.12,44621,0.0,0.0
146.12,146.15,145.94,145.95,65759,0.0,0.0
145.93,145.93,145.74,145.8,136411,0.0,0.0
145.8,145.82,145.76,145.79,43737,0.0,0.0
145.79,145.85,145.73,145.73,55633,0.0,0.0
145.74,145.79,145.71,145.74,38678,0.0,0.0
145.73,145.76,145.71,145.75,22789,0.0,0.0
145.73,145.73,145.59,145.61,57437,0.0,0.0
145.61,145.68,145.59,145.67,48058,0.0,0.0
145.66,145.74,145.66,145.71,43025,0.0,0.0
145.71,145.83,145.69,145.79,35923,0.0,0.0
145.78,145.78,145.64,145.64,37910,0.0,0.0
145.63,145.64,145.52,145.55,86910,0.0,0.0
145.55,145.6,145.52,145.52,34400,0.0,0.0
145.52,145.56,145.49,145.54,53871,0.0,0.0
145.54,145.56,145.51,145.52,20558,0.0,0.0
145.51,145.61,145.51,145.6,41440,0.0,0.0
145.62,145.64,145.59,145.62,40017,0.0,0.0
145.62,145.64,145.57,145.62,27841,0.0,0.0
145.61,145.63,145.56,145.57,35910,0.0,0.0
145.58,145.58,145.49,145.49,62122,0.0,0.0
145.49,145.49,145.39,145.43,79117,0.0,0.0
145.43,145.43,145.26,145.4,122802,0.0,0.0
145.39,145.4,145.35,145.39,37303,0.0,0.0
145.38,145.4,145.35,145.37,32123,0.0,0.0
145.37,145.4,145.33,145.38,47371,0.0,0.0
145.38,145.48,145.37,145.47,124040,0.0,0.0
145.46,145.59,145.46,145.55,82892,0.0,0.0
145.55,145.64,145.54,145.62,34285,0.0,0.0
145.62,145.64,145.55,145.58,44160,0.0,0.0
145.58,145.62,145.55,145.57,47998,0.0,0.0
145.57,145.62,145.57,145.59,33914,0.0,0.0
145.58,145.59,145.45,145.45,94016,0.0,0.0
145.46,145.53,145.45,145.52,26047,0.0,0.0
145.53,145.55,145.47,145.47,26972,0.0,0.0
145.47,145.62,145.47,145.61,38240,0.0,0.0
145.62,145.65,145.54,145.59,113048,0.0,0.0
145.59,145.62,145.55,145.58,53516,0.0,0.0
145.58,145.62,145.46,145.48,41801,0.0,0.0
145.49,145.54,145.46,145.53,44179,0.0,0.0
145.53,145.53,145.42,145.42,59168,0.0,0.0
145.42,145.42,145.35,145.4,39243,0.0,0.0
145.39,145.52,145.37,145.51,47590,0.0,0.0
145.51,145.6,145.5,145.6,33181,0.0,0.0
145.6,145.65,145.58,145.6,37198,0.0,0.0
145.61,145.66,145.59,145.6,40103,0.0,0.0
145.61,145.61,145.49,145.51,36855,0.0,0.0
145.51,145.56,145.46,145.56,45384,0.0,0.0
145.54,145.59,145.53,145.54,26243,0.0,0.0
145.55,145.59,145.54,145.55,30203,0.0,0.0
145.53,145.57,145.49,145.49,35719,0.0,0.0
145.5,145.57,145.49,145.53,333766,0.0,0.0
145.54,145.56,145.49,145.53,20459,0.0,0.0
145.54,145.57,145.47,145.49,20734,0.0,0.0
145.5,145.55,145.5,145.52,30385,0.0,0.0
145.53,145.53,145.44,145.49,60447,0.0,0.0
145.5,145.54,145.48,145.5,32324,0.0,0.0
145.5,145.53,145.37,145.37,52403,0.0,0.0
145.38,145.38,145.29,145.38,46929,0.0,0.0
145.38,145.43,145.36,145.38,30420,0.0,0.0
145.38,145.52,145.38,145.5,30172,0.0,0.0
145.51,145.54,145.47,145.54,41363,0.0,0.0
145.54,145.55,145.51,145.52,51133,0.0,0.0
145.52,145.59,145.52,145.52,33863,0.0,0.0
145.53,145.57,145.51,145.55,27136,0.0,0.0
145.53,145.59,145.53,145.58,20906,0.0,0.0
145.6,145.63,145.55,145.57,34058,0.0,0.0
145.57,145.61,145.54,145.61,19080,0.0,0.0
145.62,145.67,145.61,145.65,30298,0.0,0.0
145.66,145.66,145.6,145.62,27265,0.0,0.0
145.62,145.67,145.62,145.66,31487,0.0,0.0
145.66,145.69,145.63,145.65,38698,0.0,0.0
145.65,145.68,145.61,145.67,31270,0.0,0.0
145.67,145.73,145.66,145.72,69548,0.0,0.0
145.73,145.75,145.7,145.72,49819,0.0,0.0
145.71,145.73,145.66,145.67,37410,0.0,0.0
145.67,145.7,145.65,145.7,20711,0.0,0.0
145.7,145.72,145.62,145.64,49765,0.0,0.0
145.64,145.67,145.57,145.59,24640,0.0,0.0
145.6,145.66,145.59,145.65,18228,0.0,0.0
145.65,145.7,145.63,145.69,26014,0.0,0.0
145.68,145.68,145.6,145.6,34802,0.0,0.0
145.6,145.67,145.6,145.65,18293,0.0,0.0
145.66,145.66,145.58,145.59,25463,0.0,0.0
145.58,145.65,145.56,145.62,27660,0.0,0.0
145.62,145.62,145.55,145.59,32195,0.0,0.0
145.58,145.58,145.42,145.44,46464,0.0,0.0
145.43,145.6,145.43,145.59,42120,0.0,0.0
145.6,145.7,145.6,145.63,55660,0.0,0.0
145.64,145.65,145.59,145.59,44970,0.0,0.0
145.59,145.65,145.59,145.63,29182,0.0,0.0
145.62,145.65,145.59,145.63,37503,0.0,0.0
145.63,145.71,145.63,145.7,39729,0.0,0.0
145.71,145.81,145.71,145.8,75755,0.0,0.0
145.81,145.84,145.75,145.76,60237,0.0,0.0
145.76,145.77,145.65,145.68,49504,0.0,0.0
145.68,145.7,145.55,145.63,56617,0.0,0.0
145.64,145.68,145.62,145.65,27079,0.0,0.0
145.65,145.66,145.6,145.65,32355,0.0,0.0
145.66,145.83,145.65,145.82,56061,0.0,0.0
145.82,145.87,145.81,145.82,55518,0.0,0.0
145.82,145.9,145.8,145.87,52806,0.0,0.0
145.88,145.89,145.81,145.82,47162,0.0,0.0
145.82,145.82,145.71,145.74,48312,0.0,0.0
145.74,145.76,145.68,145.72,44911,0.0,0.0
145.71,145.71,145.63,145.65,52429,0.0,0.0
145.65,145.66,145.63,145.66,22221,0.0,0.0
145.77,145.8,145.76,145.78,68237,0.0,0.0
145.78,145.87,145.76,145.86,48155,0.0,0.0
145.86,145.92,145.85,145.86,51910,0.0,0.0
145.86,145.9,145.85,145.88,51535,0.0,0.0
145.87,145.9,145.79,145.84,45490,0.0,0.0
145.83,145.86,145.79,145.81,44279,0.0,0.0
145.81,145.86,145.8,145.86,33400,0.0,0.0
145.86,145.88,145.85,145.85,29286,0.0,0.0
145.85,145.87,145.81,145.85,22709,0.0,0.0
145.85,145.86,145.81,145.81,26218,0.0,0.0
145.81,145.85,145.8,145.82,39025,0.0,0.0
145.83,145.84,145.76,145.76,54054,0.0,0.0
145.77,145.85,145.77,145.78,52408,0.0,0.0
145.78,145.85,145.78,145.8,46042,0.0,0.0
145.81,145.88,145.78,145.85,45350,0.0,0.0
145.85,145.9,145.83,145.86,40454,0.0,0.0
145.85,145.89,145.83,145.88,28694,0.0,0.0
145.87,145.95,145.87,145.94,69618,0.0,0.0
145.93,145.96,145.88,145.91,80537,0.0,0.0
145.91,145.93,145.86,145.86,45279,0.0,0.0
145.87,145.87,145.75,145.76,48459,0.0,0.0
145.77,145.77,145.68,145.69,40702,0.0,0.0
145.7,145.72,145.65,145.68,48909,0.0,0.0
145.68,145.71,145.67,145.69,36326,0.0,0.0
145.69,145.73,145.69,145.71,39808,0.0,0.0
145.72,145.76,145.71,145.74,31292,0.0,0.0
145.73,145.73,145.64,145.68,64593,0.0,0.0
145.69,145.7,145.61,145.63,35928,0.0,0.0
145.62,145.67,145.6,145.66,43297,0.0,0.0
145.65,145.66,145.61,145.62,37443,0.0,0.0
145.62,145.62,145.5,145.51,51596,0.0,0.0
145.5,145.51,145.46,145.5,55459,0.0,0.0
145.49,145.5,145.41,145.44,34595,0.0,0.0
145.43,145.46,145.4,145.44,35139,0.0,0.0
145.44,145.48,145.43,145.45,55182,0.0,0.0
145.44,145.53,145.43,145.49,62222,0.0,0.0
145.5,145.55,145.49,145.52,38432,0.0,0.0
145.52,145.54,145.43,145.46,48557,0.0,0.0
145.46,145.49,145.4,145.41,76060,0.0,0.0
145.41,145.41,145.32,145.35,76813,0.0,0.0
145.35,145.35,145.2,145.28,132115,0.0,0.0
145.28,145.37,145.24,145.24,64661,0.0,0.0
145.25,145.26,145.04,145.07,173934,0.0,0.0
145.06,145.07,144.91,144.92,232912,0.0,0.0
144.91,145.04,144.91,144.99,150160,0.0,0.0
144.98,145.0,144.95,144.98,87210,0.0,0.0
144.99,144.99,144.86,144.88,92950,0.0,0.0
144.87,144.98,144.87,144.97,53955,0.0,0.0
144.97,145.01,144.97,144.99,46943,0.0,0.0
144.99,145.0,144.91,144.94,47887,0.0,0.0
144.95,144.98,144.88,144.97,71613,0.0,0.0
144.97,144.98,144.88,144.93,50402,0.0,0.0
144.93,144.93,144.85,144.86,53269,0.0,0.0
144.87,144.91,144.82,144.89,63564,0.0,0.0
144.9,144.9,144.84,144.85,43011,0.0,0.0
144.85,144.9,144.83,144.88,50679,0.0,0.0
144.88,144.91,144.83,144.91,65646,0.0,0.0
144.93,144.96,144.86,144.95,63633,0.0,0.0
144.96,144.96,144.9,144.94,63659,0.0,0.0
144.94,144.99,144.93,144.95,68700,0.0,0.0
144.94,145.0,144.93,144.98,72986,0.0,0.0
144.98,145.05,144.95,145.01,107554,0.0,0.0
145.01,145.13,144.98,145.09,102292,0.0,0.0
145.09,145.09,144.75,144.75,253260,0.0,0.0
144.75,144.79,144.71,144.75,179678,0.0,0.0
144.75,144.77,144.67,144.74,124177,0.0,0.0
144.75,144.76,144.62,144.64,123092,0.0,0.0
144.65,144.74,144.51,144.73,177056,0.0,0.0
144.73,144.78,144.62,144.62,79456,0.0,0.0
144.63,144.83,144.62,144.72,132145,0.0,0.0
144.72,144.74,144.51,144.51,280049,0.0,0.0
144.52,144.8,144.52,144.62,198379,0.0,0.0
144.63,144.76,144.53,144.73,182506,0.0,0.0
144.73,144.82,144.68,144.71,77574,0.0,0.0
144.72,144.76,144.56,144.58,89441,0.0,0.0
144.58,144.77,144.58,144.74,104199,0.0,0.0
144.76,144.77,144.66,144.71,95849,0.0,0.0
144.73,144.75,144.65,144.66,98223,0.0,0.0
144.66,144.71,144.62,144.71,129557,0.0,0.0
144.71,144.71,144.51,144.54,208699,0.0,0.0
144.55,144.59,144.44,144.47,168882,0.0,0.0
144.47,144.53,144.44,144.49,145211,0.0,0.0
144.48,144.51,144.42,144.43,131552,0.0,0.0
144.43,144.49,144.4,144.44,164967,0.0,0.0
144.46,144.54,144.43,144.46,207149,0.0,0.0
144.46,144.51,144.43,144.46,242150,0.0,0.0
144.46,144.52,144.42,144.43,221826,0.0,0.0
144.44,144.52,144.43,144.5,216813,0.0,0.0
144.51,144.56,144.28,144.52,1161832,0.0,0.0
146.15,146.36,145.57,146.07,2851820,0.0,0.0
146.07,146.49,146.02,146.46,401340,0.0,0.0
146.45,146.62,146.36,146.46,341188,0.0,0.0
146.46,146.61,146.27,146.54,288648,0.0,0.0
146.53,146.73,146.48,146.63,360841,0.0,0.0
146.62,146.7,146.21,146.24,278364,0.0,0.0
146.24,146.47,146.24,146.29,209183,0.0,0.0
146.29,146.49,146.2,146.47,199076,0.0,0.0
146.48,146.92,146.48,146.67,443757,0.0,0.0
146.68,146.88,146.56,146.82,248902,0.0,0.0
146.83,146.89,146.39,146.51,404081,0.0,0.0
146.51,146.63,146.41,146.58,192839,0.0,0.0
146.57,146.78,146.45,146.49,187454,0.0,0.0
146.49,146.69,146.43,146.69,218933,0.0,0.0
146.67,146.83,146.48,146.6,284575,0.0,0.0
146.61,146.64,146.17,146.29,179086,0.0,0.0
146.29,146.42,146.16,146.18,137337,0.0,0.0
146.2,146.35,146.16,146.18,89053,0.0,0.0
146.18,146.25,146.14,146.21,153607,0.0,0.0
146.2,146.2,145.92,145.94,191591,0.0,0.0
145.95,145.96,145.61,145.79,189668,0.0,0.0
145.8,145.85,145.57,145.81,135446,0.0,0.0
145.81,146.01,145.77,145.97,172719,0.0,0.0
145.97,145.99,145.6,145.61,120143,0.0,0.0
145.61,145.62,145.43,145.51,170869,0.0,0.0
145.51,145.52,145.4,145.5,104863,0.0,0.0
145.5,145.62,145.34,145.62,139063,0.0,0.0
145.61,145.77,145.55,145.61,128784,0.0,0.0
145.6,145.69,145.51,145.6,115975,0.0,0.0
145.6,145.64,145.41,145.43,115914,0.0,0.0
145.41,145.58,145.4,145.53,130792,0.0,0.0
145.51,145.58,145.44,145.5,150274,0.0,0.0
145.51,145.95,145.51,145.93,173954,0.0,0.0
145.93,146.08,145.79,145.98,151998,0.0,0.0
146.01,146.06,145.94,145.95,118266,0.0,0.0
145.95,146.22,145.87,146.19,182216,0.0,0.0
146.18,146.33,146.11,146.12,138852,0.0,0.0
146.1,146.27,146.06,146.23,104139,0.0,0.0
146.21,146.42,146.2,146.27,176648,0.0,0.0
146.31,146.34,145.97,146.07,195760,0.0,0.0
146.08,146.12,145.86,146.1,174818,0.0,0.0
146.11,146.16,145.99,146.05,218590,0.0,0.0
146.04,146.14,146.0,146.09,121554,0.0,0.0
146.08,146.27,146.07,146.23,92599,0.0,0.0
146.24,146.37,146.22,146.26,80174,0.0,0.0
146.28,146.54,146.28,146.53,202986,0.0,0.0
146.52,146.54,146.27,146.33,108972,0.0,0.0
146.33,146.46,146.24,146.29,73164,0.0,0.0
146.29,146.43,146.23,146.32,109159,0.0,0.0
146.32,146.52,146.29,146.51,88956,0.0,0.0
146.5,146.56,146.39,146.5,80298,0.0,0.0
146.5,146.69,146.49,146.63,121295,0.0,0.0
146.62,146.67,146.49,146.61,104652,0.0,0.0
146.6,146.62,146.46,146.6,68511,0.0,0.0
146.61,146.72,146.57,146.7,134574,0.0,0.0
146.72,146.77,146.48,146.56,112885,0.0,0.0
146.56,146.57,146.43,146.44,102943,0.0,0.0
146.44,146.68,146.43,146.67,119568,0.0,0.0
146.67,146.82,146.58,146.8,173604,0.0,0.0
146.8,146.86,146.8,146.85,235915,0.0,0.0
146.85,146.85,146.68,146.84,113330,0.0,0.0
146.85,146.87,146.68,146.7,101886,0.0,0.0
146.7,146.78,146.61,146.77,64886,0.0,0.0
146.77,146.86,146.74,146.76,93951,0.0,0.0
146.74,146.83,146.7,146.76,82741,0.0,0.0
146.76,146.9,146.74,146.89,193430,0.0,0.0
146.88,147.05,146.88,146.94,385249,0.0,0.0
146.94,147.04,146.91,147.02,75274,0.0,0.0
147.02,147.05,146.95,146.98,131058,0.0,0.0
147.0,147.23,146.98,147.2,322225,0.0,0.0
147.21,147.29,146.98,147.03,281704,0.0,0.0
147.03,147.11,146.96,146.99,148785,0.0,0.0
147.0,147.06,146.96,147.03,136137,0.0,0.0
147.04,147.06,146.95,146.98,65245,0.0,0.0
146.98,147.06,146.87,146.94,82190,0.0,0.0
146.93,147.04,146.88,147.04,66659,0.0,0.0
147.04,147.04,146.81,146.83,89042,0.0,0.0
146.83,146.9,146.8,146.81,64348,0.0,0.0
146.82,146.93,146.81,146.88,69231,0.0,0.0
146.88,146.9,146.79,146.8,46579,0.0,0.0
146.8,146.86,146.78,146.8,63564,0.0,0.0
146.8,146.8,146.7,146.75,71646,0.0,0.0
146.75,146.8,146.69,146.8,67181,0.0,0.0
146.8,146.85,146.75,146.79,64051,0.0,0.0
146.78,146.79,146.68,146.77,62607,0.0,0.0
146.76,146.85,146.74,146.85,59893,0.0,0.0
146.85,146.85,146.71,146.76,48928,0.0,0.0
146.75,146.83,146.68,146.73,71048,0.0,0.0
146.74,146.81,146.71,146.79,50159,0.0,0.0
146.8,146.86,146.79,146.82,60428,0.0,0.0
146.83,146.86,146.76,146.81,51379,0.0,0.0
146.8,146.82,146.74,146.79,87582,0.0,0.0
146.79,146.85,146.74,146.82,71595,0.0,0.0
146.83,146.85,146.59,146.61,67897,0.0,0.0
146.65,146.77,146.65,146.75,86284,0.0,0.0
146.74,146.75,146.66,146.74,39787,0.0,0.0
146.74,146.8,146.65,146.7,57737,0.0,0.0
146.71,146.82,146.69,146.8,54472,0.0,0.0
146.79,146.9,146.73,146.87,49153,0.0,0.0
146.87,146.94,146.87,146.88,64616,0.0,0.0
146.89,146.96,146.86,146.9,66781,0.0,0.0
146.9,146.92,146.78,146.79,49606,0.0,0.0
146.78,146.79,146.6,146.65,87566,0.0,0.0
146.64,146.73,146.63,146.71,44692,0.0,0.0
146.72,146.73,146.55,146.59,95630,0.0,0.0
146.57,146.6,146.5,146.5,75767,0.0,0.0
146.52,146.52,146.38,146.48,120719,0.0,0.0
146.48,146.54,146.38,146.45,91544,0.0,0.0
146.44,146.49,146.36,146.37,70586,0.0,0.0
146.38,146.43,146.25,146.43,119806,0.0,0.0
146.43,146.48,146.39,146.41,37733,0.0,0.0
146.43,146.45,146.35,146.38,44870,0.0,0.0
146.39,146.48,146.39,146.42,32106,0.0,0.0
146.42,146.55,146.42,146.53,52622,0.0,0.0
146.53,146.59,146.48,146.58,52539,0.0,0.0
146.56,146.68,146.56,146.68,100260,0.0,0.0
146.68,146.85,146.66,146.81,157664,0.0,0.0
146.8,146.86,146.77,146.85,93218,0.0,0.0
146.84,146.87,146.8,146.83,55722,0.0,0.0
146.83,146.92,146.8,146.91,131687,0.0,0.0
146.9,146.97,146.85,146.96,112656,0.0,0.0
146.96,147.01,146.93,146.94,105332,0.0,0.0
146.95,147.05,146.94,147.05,83887,0.0,0.0
147.03,147.12,147.03,147.1,109344,0.0,0.0
147.12,147.16,147.09,147.12,117641,0.0,0.0
147.13,147.13,147.01,147.08,64227,0.0,0.0
147.08,147.19,147.05,147.17,111361,0.0,0.0
147.18,147.18,147.1,147.16,49212,0.0,0.0
147.18,147.18,147.02,147.03,132349,0.0,0.0
147.02,147.1,147.01,147.1,117987,0.0,0.0
147.1,147.13,146.98,147.02,77317,0.0,0.0
147.01,147.08,146.98,147.01,55876,0.0,0.0
147.01,147.06,146.99,147.04,41775,0.0,0.0
147.04,147.06,146.95,146.96,63310,0.0,0.0
146.96,147.06,146.94,147.03,37889,0.0,0.0
147.03,147.1,147.03,147.1,61442,0.0,0.0
147.1,147.18,147.06,147.16,106893,0.0,0.0
147.17,147.18,147.07,147.08,69237,0.0,0.0
147.07,147.08,147.02,147.08,38798,0.0,0.0
147.07,147.1,147.04,147.07,26086,0.0,0.0
147.06,147.09,147.02,147.05,40880,0.0,0.0
147.04,147.1,147.03,147.05,82034,0.0,0.0
147.03,147.07,146.97,147.06,69244,0.0,0.0
147.07,147.13,147.06,147.06,51618,0.0,0.0
147.07,147.08,147.01,147.07,49859,0.0,0.0
147.07,147.09,147.04,147.06,63365,0.0,0.0
147.05,147.08,146.97,147.04,57698,0.0,0.0
147.01,147.07,146.95,147.02,79220,0.0,0.0
147.03,147.06,147.02,147.05,44624,0.0,0.0
147.05,147.1,147.04,147.07,61581,0.0,0.0
147.08,147.1,147.06,147.07,70007,0.0,0.0
147.07,147.1,147.04,147.09,54624,0.0,0.0
147.09,147.1,146.98,147.02,72384,0.0,0.0
147.02,147.09,147.0,147.02,42307,0.0,0.0
147.03,147.1,147.0,147.09,66051,0.0,0.0
147.08,147.08,146.98,147.0,67757,0.0,0.0
147.0,147.05,146.99,147.04,32271,0.0,0.0
147.04,147.06,146.97,146.99,44475,0.0,0.0
146.99,147.06,146.99,147.04,31547,0.0,0.0
147.04,147.07,147.0,147.07,63688,0.0,0.0
147.06,147.08,147.03,147.06,39063,0.0,0.0
147.06,147.07,147.0,147.01,55847,0.0,0.0
147.0,147.04,146.94,147.03,38211,0.0,0.0
147.03,147.03,146.89,147.0,51063,0.0,0.0
147.01,147.01,146.93,146.95,33143,0.0,0.0
146.95,147.01,146.91,147.01,44757,0.0,0.0
147.0,147.07,146.99,147.07,42289,0.0,0.0
147.08,147.1,146.94,146.96,74265,0.0,0.0
146.96,147.07,146.95,147.03,50171,0.0,0.0
147.04,147.06,147.01,147.01,39687,0.0,0.0
147.02,147.1,147.02,147.07,139734,0.0,0.0
147.07,147.1,147.06,147.07,58864,0.0,0.0
147.07,147.1,146.99,147.07,60226,0.0,0.0
147.07,147.1,147.07,147.08,44334,0.0,0.0
147.09,147.1,147.06,147.1,38207,0.0,0.0
147.09,147.1,147.08,147.1,71177,0.0,0.0
147.1,147.1,147.05,147.09,55515,0.0,0.0
147.09,147.19,147.07,147.18,81207,0.0,0.0
147.17,147.22,147.12,147.19,92137,0.0,0.0
147.2,147.26,147.18,147.26,115973,0.0,0.0
147.26,147.26,147.23,147.26,61308,0.0,0.0
147.25,147.38,147.24,147.35,92777,0.0,0.0
147.36,147.53,147.36,147.51,255353,0.0,0.0
147.5,147.92,147.5,147.9,494193,0.0,0.0
147.9,147.9,147.67,147.71,148202,0.0,0.0
147.71,147.73,147.58,147.66,81176,0.0,0.0
147.65,147.67,147.52,147.53,76573,0.0,0.0
147.52,147.67,147.52,147.6,110793,0.0,0.0
147.6,147.6,147.55,147.58,54774,0.0,0.0
147.57,147.62,147.56,147.58,61119,0.0,0.0
147.58,147.62,147.55,147.6,92765,0.0,0.0
147.59,147.6,147.53,147.58,82668,0.0,0.0
