Open,High,Low,Close,Volume,Dividends,Stock Splits
147.59,147.59,147.5,147.52,57808,0.0,0.0
147.51,147.51,147.39,147.51,136460,0.0,0.0
147.51,147.6,147.51,147.54,92628,0.0,0.0
147.56,147.65,147.52,147.65,94636,0.0,0.0
147.65,147.72,147.62,147.66,208380,0.0,0.0
147.66,147.7,147.61,147.63,71418,0.0,0.0
147.64,147.64,147.47,147.47,90576,0.0,0.0
147.48,147.51,147.4,147.51,80795,0.0,0.0
147.5,147.53,147.34,147.34,67808,0.0,0.0
147.35,147.4,147.31,147.36,111714,0.0,0.0
147.36,147.48,147.35,147.44,54271,0.0,0.0
147.45,147.55,147.41,147.55,45518,0.0,0.0
147.55,147.68,147.54,147.66,82948,0.0,0.0
147.65,147.69,147.63,147.68,72589,0.0,0.0
147.68,147.7,147.6,147.6,63879,0.0,0.0
147.6,147.62,147.55,147.56,43294,0.0,0.0
147.56,147.62,147.56,147.61,33978,0.0,0.0
147.6,147.61,147.46,147.46,47352,0.0,0.0
147.45,147.55,147.44,147.54,51462,0.0,0.0
147.54,147.66,147.54,147.66,80526,0.0,0.0
147.67,147.7,147.65,147.66,81185,0.0,0.0
147.64,147.67,147.6,147.66,50849,0.0,0.0
147.66,147.7,147.62,147.63,48982,0.0,0.0
147.64,147.7,147.63,147.68,88665,0.0,0.0
147.7,147.76,147.68,147.72,80264,0.0,0.0
147.71,147.71,147.61,147.63,42331,0.0,0.0
147.63,147.69,147.63,147.64,28694,0.0,0.0
147.65,147.66,147.62,147.62,43811,0.0,0.0
147.63,147.67,147.6,147.66,55344,0.0,0.0
147.66,147.67,147.56,147.58,76195,0.0,0.0
147.58,147.64,147.57,147.63,32369,0.0,0.0
147.63,147.63,147.57,147.62,30510,0.0,0.0
147.62,147.65,147.6,147.64,29674,0.0,0.0
147.63,147.65,147.58,147.61,31162,0.0,0.0
147.62,147.62,147.48,147.49,58476,0.0,0.0
147.49,147.6,147.48,147.51,43093,0.0,0.0
147.51,147.54,147.49,147.52,62527,0.0,0.0
147.53,147.53,147.45,147.48,44442,0.0,0.0
147.47,147.49,147.35,147.35,39243,0.0,0.0
147.35,147.44,147.35,147.42,45995,0.0,0.0
147.41,147.42,147.35,147.39,44388,0.0,0.0
147.39,147.4,147.36,147.38,25370,0.0,0.0
147.38,147.5,147.38,147.49,56867,0.0,0.0
147.49,147.54,147.46,147.5,44610,0.0,0.0
147.49,147.51,147.42,147.49,81548,0.0,0.0
147.49,147.49,147.37,147.4,40527,0.0,0.0
147.38,147.41,147.3,147.31,48846,0.0,0.0
147.31,147.41,147.31,147.39,31298,0.0,0.0
147.4,147.44,147.35,147.43,30850,0.0,0.0
147.43,147.48,147.41,147.47,43631,0.0,0.0
147.46,147.5,147.44,147.46,27289,0.0,0.0
147.46,147.46,147.2,147.2,154589,0.0,0.0
147.2,147.25,146.99,147.02,220758,0.0,0.0
147.02,147.04,146.98,147.0,137354,0.0,0.0
147.0,147.02,146.97,147.01,91674,0.0,0.0
147.0,147.02,146.99,147.0,81326,0.0,0.0
147.0,147.04,146.98,146.99,82902,0.0,0.0
146.99,147.02,146.98,147.0,64544,0.0,0.0
147.01,147.12,146.96,147.12,67418,0.0,0.0
147.12,147.23,147.12,147.19,73096,0.0,0.0
147.19,147.29,147.19,147.28,37645,0.0,0.0
147.27,147.3,147.25,147.26,51454,0.0,0.0
147.26,147.27,147.12,147.13,39186,0.0,0.0
147.11,147.25,147.11,147.24,50674,0.0,0.0
147.23,147.24,147.19,147.22,38276,0.0,0.0
147.22,147.27,147.2,147.24,27344,0.0,0.0
147.25,147.25,146.99,147.0,109031,0.0,0.0
147.0,147.04,146.97,146.99,61958,0.0,0.0
146.99,147.02,146.92,146.92,46327,0.0,0.0
146.93,147.01,146.87,147.0,61666,0.0,0.0
147.0,147.02,146.93,146.99,36393,0.0,0.0
147.0,147.01,146.97,146.98,34388,0.0,0.0
146.98,147.0,146.95,146.97,24407,0.0,0.0
146.97,147.01,146.96,146.98,37974,0.0,0.0
146.98,147.01,146.97,146.98,32502,0.0,0.0
146.98,147.01,146.96,146.99,26013,0.0,0.0
146.98,147.01,146.97,146.98,28938,0.0,0.0
146.98,147.01,146.96,146.98,34166,0.0,0.0
146.98,147.01,146.96,146.97,41105,0.0,0.0
146.97,147.0,146.96,146.99,31072,0.0,0.0
146.99,146.99,146.89,146.91,35959,0.0,0.0
146.9,146.95,146.82,146.93,50659,0.0,0.0
146.93,147.01,146.93,147.0,60561,0.0,0.0
147.0,147.01,146.89,146.92,54738,0.0,0.0
146.93,146.96,146.87,146.95,34240,0.0,0.0
146.96,147.0,146.93,147.0,31193,0.0,0.0
146.99,147.01,146.97,146.98,26271,0.0,0.0
146.97,146.97,146.9,146.95,32423,0.0,0.0
146.95,146.96,146.73,146.73,137377,0.0,0.0
146.72,146.77,146.7,146.75,86460,0.0,0.0
146.74,146.77,146.73,146.74,49585,0.0,0.0
146.75,146.76,146.73,146.75,34500,0.0,0.0
146.75,146.76,146.73,146.74,32088,0.0,0.0
146.74,146.82,146.73,146.82,35477,0.0,0.0
146.82,146.88,146.82,146.84,43600,0.0,0.0
146.83,146.93,146.82,146.89,45829,0.0,0.0
146.9,147.0,146.9,146.96,39387,0.0,0.0
146.94,146.95,146.91,146.92,34451,0.0,0.0
146.92,147.0,146.91,147.0,24724,0.0,0.0
147.0,147.06,146.98,147.06,618760,0.0,0.0
147.06,147.16,147.02,147.1,106251,0.0,0.0
147.11,147.15,147.09,147.13,51891,0.0,0.0
147.14,147.23,147.11,147.19,82498,0.0,0.0
147.18,147.24,147.04,147.04,103130,0.0,0.0
147.05,147.06,146.98,147.0,97939,0.0,0.0
146.99,147.01,146.94,146.98,61344,0.0,0.0
146.97,146.97,146.93,146.96,39226,0.0,0.0
146.96,147.01,146.93,146.99,45744,0.0,0.0
146.97,147.01,146.85,146.93,84752,0.0,0.0
146.93,147.0,146.88,146.99,40229,0.0,0.0
146.99,147.02,146.97,146.97,39843,0.0,0.0
146.98,146.99,146.94,146.99,41464,0.0,0.0
147.0,147.01,146.93,146.94,53939,0.0,0.0
146.93,146.96,146.88,146.95,43345,0.0,0.0
146.96,146.96,146.93,146.93,26422,0.0,0.0
146.94,147.0,146.93,146.99,42586,0.0,0.0
146.99,147.01,146.93,146.96,33590,0.0,0.0
146.96,146.96,146.72,146.74,115668,0.0,0.0
146.72,146.96,146.71,146.94,103238,0.0,0.0
146.95,146.97,146.88,146.9,49128,0.0,0.0
146.91,146.95,146.91,146.95,35393,0.0,0.0
146.94,146.94,146.81,146.84,43783,0.0,0.0
146.84,146.88,146.74,146.74,82138,0.0,0.0
146.74,146.76,146.7,146.75,52866,0.0,0.0
146.75,146.76,146.72,146.74,39294,0.0,0.0
146.74,146.76,146.73,146.75,47907,0.0,0.0
146.75,146.76,146.73,146.75,48310,0.0,0.0
146.75,146.76,146.72,146.76,33070,0.0,0.0
146.75,146.76,146.68,146.73,63651,0.0,0.0
146.71,146.76,146.71,146.75,29144,0.0,0.0
146.74,146.76,146.73,146.75,25028,0.0,0.0
146.74,146.76,146.71,146.73,25969,0.0,0.0
146.73,146.73,146.48,146.49,174928,0.0,0.0
146.49,146.52,146.47,146.5,119530,0.0,0.0
146.51,146.51,146.45,146.49,51886,0.0,0.0
146.49,146.51,146.45,146.49,43979,0.0,0.0
146.49,146.49,146.45,146.47,50857,0.0,0.0
146.48,146.5,146.46,146.5,45600,0.0,0.0
146.5,146.52,146.37,146.37,77249,0.0,0.0
146.37,146.37,146.27,146.35,112267,0.0,0.0
146.35,146.35,146.01,146.05,240435,0.0,0.0
146.04,146.07,145.98,146.01,206540,0.0,0.0
146.01,146.24,145.99,146.23,114512,0.0,0.0
146.23,146.42,146.23,146.42,92474,0.0,0.0
146.42,146.48,146.4,146.42,80741,0.0,0.0
146.42,146.54,146.4,146.5,95313,0.0,0.0
146.5,146.52,146.42,146.47,49471,0.0,0.0
146.46,146.49,146.41,146.48,53328,0.0,0.0
146.49,146.62,146.48,146.61,86803,0.0,0.0
146.61,146.62,146.54,146.56,63306,0.0,0.0
146.56,146.62,146.55,146.58,85380,0.0,0.0
146.59,146.62,146.57,146.62,56861,0.0,0.0
146.62,146.67,146.62,146.65,57809,0.0,0.0
146.65,146.66,146.61,146.65,58058,0.0,0.0
146.65,146.71,146.65,146.71,49740,0.0,0.0
146.7,146.73,146.68,146.72,54632,0.0,0.0
146.72,146.73,146.68,146.72,49961,0.0,0.0
146.71,146.74,146.64,146.74,57625,0.0,0.0
146.74,146.82,146.74,146.81,83393,0.0,0.0
146.8,146.87,146.78,146.84,72464,0.0,0.0
146.84,146.85,146.77,146.84,71026,0.0,0.0
146.85,146.86,146.8,146.8,42919,0.0,0.0
146.8,146.8,146.73,146.77,56848,0.0,0.0
146.76,146.83,146.74,146.82,51835,0.0,0.0
146.83,146.84,146.79,146.79,48774,0.0,0.0
146.79,146.8,146.77,146.79,50078,0.0,0.0
146.79,146.81,146.7,146.73,115015,0.0,0.0
146.73,146.79,146.68,146.71,60968,0.0,0.0
146.72,146.88,146.72,146.88,103857,0.0,0.0
146.88,146.89,146.82,146.82,100578,0.0,0.0
146.81,146.82,146.67,146.68,85424,0.0,0.0
146.68,146.71,146.58,146.59,90269,0.0,0.0
146.6,146.62,146.49,146.51,106776,0.0,0.0
146.5,146.51,146.42,146.45,117808,0.0,0.0
146.45,146.54,146.41,146.49,110152,0.0,0.0
146.49,146.58,146.49,146.54,80251,0.0,0.0
146.53,146.54,146.48,146.49,63892,0.0,0.0
146.48,146.57,146.45,146.56,128033,0.0,0.0
146.56,146.67,146.51,146.66,85708,0.0,0.0
146.66,146.68,146.61,146.66,66477,0.0,0.0
146.65,146.66,146.59,146.62,80439,0.0,0.0
146.61,146.67,146.59,146.66,61509,0.0,0.0
146.66,146.68,146.62,146.62,55509,0.0,0.0
146.62,146.64,146.55,146.62,112458,0.0,0.0
146.61,146.63,146.53,146.59,63716,0.0,0.0
146.59,146.62,146.54,146.57,70408,0.0,0.0
146.56,146.62,146.54,146.61,95079,0.0,0.0
146.61,146.71,146.6,146.7,119698,0.0,0.0
146.71,146.88,146.71,146.87,213298,0.0,0.0
146.86,146.88,146.71,146.88,133381,0.0,0.0
146.87,146.88,146.73,146.76,99260,0.0,0.0
146.76,146.8,146.72,146.76,96517,0.0,0.0
146.76,146.87,146.7,146.87,178116,0.0,0.0
146.86,146.9,146.7,146.72,186045,0.0,0.0
146.72,146.86,146.72,146.86,158192,0.0,0.0
146.85,146.87,146.76,146.81,264879,0.0,0.0
146.81,146.82,146.76,146.77,371481,0.0,0.0
146.77,146.88,146.72,146.87,833306,0.0,0.0
145.48,146.0,145.4,145.95,1117834,0.0,0.0
145.95,146.17,145.75,145.76,265223,0.0,0.0
145.73,146.14,145.66,145.86,161600,0.0,0.0
145.89,145.89,145.65,145.7,143492,0.0,0.0
145.72,145.79,145.46,145.53,1163930,0.0,0.0
145.55,145.88,145.44,145.87,213009,0.0,0.0
145.88,145.89,145.54,145.68,192967,0.0,0.0
145.67,145.82,145.61,145.78,141454,0.0,0.0
145.77,145.91,145.68,145.83,271907,0.0,0.0
145.82,145.94,145.69,145.94,183823,0.0,0.0
145.93,146.05,145.79,145.99,127881,0.0,0.0
145.98,146.1,145.89,146.08,143744,0.0,0.0
146.09,146.19,145.92,146.18,170289,0.0,0.0
146.16,146.53,146.11,146.53,223889,0.0,0.0
146.52,146.72,146.45,146.71,236827,0.0,0.0
146.71,146.71,146.37,146.44,223747,0.0,0.0
146.43,146.49,146.2,146.22,124317,0.0,0.0
146.21,146.22,146.01,146.09,258466,0.0,0.0
146.1,146.14,146.0,146.01,142139,0.0,0.0
146.02,146.22,146.0,146.17,151788,0.0,0.0
146.15,146.23,146.09,146.12,134069,0.0,0.0
146.13,146.23,145.87,145.96,184844,0.0,0.0
145.97,146.01,145.84,145.87,95134,0.0,0.0
145.86,145.94,145.7,145.74,166885,0.0,0.0
145.76,145.8,145.68,145.72,99141,0.0,0.0
145.71,145.89,145.71,145.79,90520,0.0,0.0
145.81,145.84,145.72,145.8,69600,0.0,0.0
145.8,145.8,145.7,145.74,86944,0.0,0.0
145.75,145.91,145.68,145.91,69054,0.0,0.0
145.91,146.06,145.91,145.95,118173,0.0,0.0
145.95,146.28,145.94,146.21,237677,0.0,0.0
146.19,146.35,146.12,146.31,161022,0.0,0.0
146.32,146.34,145.97,145.98,164338,0.0,0.0
146.0,146.23,146.0,146.09,135278,0.0,0.0
146.1,146.2,146.02,146.18,136138,0.0,0.0
146.19,146.34,146.01,146.32,125026,0.0,0.0
146.32,146.61,146.27,146.6,203728,0.0,0.0
146.59,146.82,146.58,146.82,198949,0.0,0.0
146.8,146.93,146.69,146.77,358283,0.0,0.0
146.8,147.01,146.77,146.86,210260,0.0,0.0
146.86,146.86,146.6,146.73,99885,0.0,0.0
146.73,146.9,146.72,146.89,54179,0.0,0.0
146.89,147.0,146.87,146.89,111044,0.0,0.0
146.88,146.9,146.68,146.87,109913,0.0,0.0
146.87,147.02,146.73,146.79,198829,0.0,0.0
146.8,147.04,146.76,146.89,165226,0.0,0.0
146.91,147.19,146.89,147.19,230623,0.0,0.0
147.18,147.24,147.0,147.12,134161,0.0,0.0
147.12,147.12,147.02,147.06,56888,0.0,0.0
147.06,147.09,146.97,147.02,118046,0.0,0.0
147.03,147.04,146.88,146.91,75527,0.0,0.0
146.92,147.05,146.9,146.97,91524,0.0,0.0
146.97,147.09,146.96,146.99,130574,0.0,0.0
147.0,147.06,146.83,146.96,74850,0.0,0.0
146.96,147.1,146.92,147.04,103978,0.0,0.0
147.02,147.03,146.67,146.79,185341,0.0,0.0
146.79,146.85,146.7,146.81,77227,0.0,0.0
146.83,146.96,146.79,146.89,62129,0.0,0.0
146.9,147.0,146.9,146.96,68077,0.0,0.0
146.97,146.97,146.84,146.86,43094,0.0,0.0
146.86,146.92,146.78,146.79,88454,0.0,0.0
146.79,146.79,146.55,146.63,113551,0.0,0.0
146.65,146.77,146.62,146.74,53906,0.0,0.0
146.73,146.74,146.61,146.64,51552,0.0,0.0
146.64,146.66,146.51,146.52,98775,0.0,0.0
146.53,146.54,146.43,146.46,112161,0.0,0.0
146.47,146.5,146.4,146.4,66004,0.0,0.0
146.4,146.4,146.15,146.25,129547,0.0,0.0
146.24,146.28,146.15,146.21,72890,0.0,0.0
146.21,146.21,146.07,146.14,85697,0.0,0.0
146.13,146.22,146.09,146.16,67920,0.0,0.0
146.15,146.18,146.07,146.1,68552,0.0,0.0
146.11,146.21,146.03,146.19,74299,0.0,0.0
146.2,146.31,146.15,146.28,89900,0.0,0.0
146.28,146.38,146.25,146.32,76342,0.0,0.0
146.31,146.33,146.21,146.27,51931,0.0,0.0
146.26,146.42,146.25,146.38,86127,0.0,0.0
146.37,146.46,146.35,146.45,79244,0.0,0.0
146.45,146.48,146.38,146.43,63722,0.0,0.0
146.44,146.5,146.39,146.5,47737,0.0,0.0
146.51,146.53,146.46,146.5,66413,0.0,0.0
146.5,146.6,146.49,146.55,86677,0.0,0.0
146.57,146.62,146.51,146.61,181719,0.0,0.0
146.62,146.71,146.57,146.62,152124,0.0,0.0
146.6,146.72,146.6,146.71,109206,0.0,0.0
146.7,146.7,146.6,146.68,68638,0.0,0.0
146.67,146.77,146.67,146.74,54198,0.0,0.0
146.75,146.9,146.7,146.88,94302,0.0,0.0
146.89,146.96,146.87,146.92,95245,0.0,0.0
146.93,146.98,146.86,146.97,79469,0.0,0.0
146.97,147.05,146.77,146.82,155249,0.0,0.0
146.83,146.98,146.8,146.93,71243,0.0,0.0
146.95,146.95,146.86,146.86,53131,0.0,0.0
146.85,146.86,146.62,146.71,66840,0.0,0.0
146.71,146.8,146.67,146.77,33854,0.0,0.0
146.75,146.77,146.56,146.6,95355,0.0,0.0
146.6,146.7,146.6,146.67,38304,0.0,0.0
146.68,146.77,146.64,146.65,55891,0.0,0.0
146.65,146.68,146.59,146.66,55682,0.0,0.0
146.68,146.71,146.6,146.63,44746,0.0,0.0
146.64,146.66,146.58,146.59,38230,0.0,0.0
146.59,146.76,146.59,146.75,45779,0.0,0.0
146.74,146.74,146.58,146.59,79158,0.0,0.0
146.59,146.65,146.57,146.61,42309,0.0,0.0
146.62,146.71,146.57,146.69,45148,0.0,0.0
146.68,146.71,146.48,146.55,103116,0.0,0.0
146.55,146.6,146.44,146.51,133769,0.0,0.0
146.5,146.51,146.37,146.38,84884,0.0,0.0
146.38,146.48,146.38,146.41,62376,0.0,0.0
146.43,146.53,146.42,146.51,39359,0.0,0.0
146.52,146.53,146.43,146.49,50193,0.0,0.0
146.5,146.57,146.48,146.52,25938,0.0,0.0
146.52,146.59,146.51,146.54,37939,0.0,0.0
146.55,146.59,146.52,146.58,26913,0.0,0.0
146.57,146.63,146.57,146.62,31399,0.0,0.0
146.62,146.62,146.48,146.48,55471,0.0,0.0
146.49,146.7,146.46,146.7,126531,0.0,0.0
146.7,146.74,146.65,146.73,53222,0.0,0.0
146.75,146.88,146.59,146.63,133967,0.0,0.0
146.62,146.74,146.59,146.74,44758,0.0,0.0
146.75,146.85,146.74,146.78,59195,0.0,0.0
146.79,146.88,146.79,146.82,44533,0.0,0.0
146.84,146.92,146.82,146.83,67901,0.0,0.0
146.83,146.87,146.71,146.72,45646,0.0,0.0
146.71,146.86,146.66,146.85,82469,0.0,0.0
146.87,146.87,146.78,146.8,35708,0.0,0.0
146.8,146.85,146.78,146.82,34437,0.0,0.0
146.81,146.81,146.57,146.58,72375,0.0,0.0
146.56,146.58,146.43,146.47,109564,0.0,0.0
146.47,146.64,146.47,146.62,47966,0.0,0.0
146.62,146.63,146.51,146.54,64818,0.0,0.0
146.55,146.61,146.55,146.57,29035,0.0,0.0
146.59,146.62,146.53,146.57,45567,0.0,0.0
146.57,146.6,146.54,146.56,39694,0.0,0.0
146.57,146.7,146.55,146.7,30020,0.0,0.0
146.7,146.76,146.53,146.57,63580,0.0,0.0
146.56,146.68,146.54,146.59,55859,0.0,0.0
146.59,146.66,146.55,146.6,35488,0.0,0.0
146.59,146.67,146.55,146.6,68680,0.0,0.0
146.6,146.64,146.56,146.57,44567,0.0,0.0
146.55,146.63,146.55,146.6,37216,0.0,0.0
146.6,146.6,146.47,146.5,64238,0.0,0.0
146.47,146.5,146.42,146.49,43781,0.0,0.0
146.48,146.62,146.48,146.59,58112,0.0,0.0
146.6,146.71,146.6,146.71,54087,0.0,0.0
146.71,146.8,146.68,146.79,55766,0.0,0.0
146.79,146.86,146.75,146.76,62662,0.0,0.0
146.76,146.76,146.67,146.71,52517,0.0,0.0
146.71,146.75,146.65,146.7,41875,0.0,0.0
146.7,146.75,146.7,146.75,29590,0.0,0.0
146.74,146.76,146.69,146.7,27578,0.0,0.0
146.71,146.73,146.61,146.63,34540,0.0,0.0
146.63,146.71,146.59,146.59,37602,0.0,0.0
146.59,146.8,146.59,146.79,48712,0.0,0.0
146.78,146.84,146.71,146.72,54084,0.0,0.0
146.7,146.78,146.66,146.75,50454,0.0,0.0
146.76,146.82,146.73,146.81,45640,0.0,0.0
146.79,146.85,146.76,146.79,32984,0.0,0.0
146.78,146.9,146.77,146.84,55614,0.0,0.0
146.86,146.86,146.76,146.78,30809,0.0,0.0
146.78,146.8,146.71,146.73,34933,0.0,0.0
146.73,146.85,146.72,146.8,36075,0.0,0.0
146.81,146.85,146.76,146.76,46381,0.0,0.0
146.77,146.8,146.64,146.7,53432,0.0,0.0
146.71,146.71,146.58,146.61,56341,0.0,0.0
146.61,146.69,146.48,146.69,92461,0.0,0.0
146.68,146.86,146.67,146.85,106503,0.0,0.0
146.85,147.01,146.85,146.96,173283,0.0,0.0
146.97,147.02,146.88,146.92,141912,0.0,0.0
146.92,147.01,146.92,146.96,141815,0.0,0.0
146.97,147.02,146.93,146.95,119901,0.0,0.0
146.94,146.98,146.9,146.9,113176,0.0,0.0
146.9,146.99,146.89,146.95,144682,0.0,0.0
146.96,147.0,146.94,146.95,49530,0.0,0.0
146.96,147.03,146.9,147.03,50694,0.0,0.0
147.01,147.1,147.01,147.05,62454,0.0,0.0
147.05,147.12,147.05,147.06,50402,0.0,0.0
147.07,147.08,147.03,147.07,38122,0.0,0.0
147.05,147.23,147.04,147.18,111917,0.0,0.0
147.18,147.31,147.18,147.23,108809,0.0,0.0
147.23,147.27,147.19,147.21,47905,0.0,0.0
147.21,147.28,147.19,147.28,40840,0.0,0.0
147.28,147.28,147.22,147.23,66767,0.0,0.0
147.21,147.26,147.11,147.12,63077,0.0,0.0
147.12,147.12,147.0,147.1,47119,0.0,0.0
147.12,147.14,146.99,147.02,73613,0.0,0.0
147.02,147.06,146.99,147.0,50529,0.0,0.0
147.02,147.07,147.0,147.01,34955,0.0,0.0
147.01,147.1,147.01,147.09,47980,0.0,0.0
147.09,147.09,147.01,147.02,29589,0.0,0.0
147.02,147.05,146.99,147.01,62629,0.0,0.0
147.0,147.07,146.99,147.06,45322,0.0,0.0
147.06,147.11,147.02,147.02,44621,0.0,0.0
147.02,147.04,146.97,147.04,43197,0.0,0.0
147.03,147.08,147.01,147.06,24967,0.0,0.0
147.07,147.1,147.02,147.04,34809,0.0,0.0
147.04,147.08,146.99,147.07,39068,0.0,0.0
147.07,147.12,147.04,147.1,30398,0.0,0.0
147.11,147.13,147.09,147.12,21268,0.0,0.0
147.12,147.14,147.05,147.05,64249,0.0,0.0
147.06,147.12,147.02,147.09,32747,0.0,0.0
147.1,147.15,147.02,147.07,35613,0.0,0.0
147.07,147.08,147.01,147.04,27990,0.0,0.0
147.04,147.11,147.04,147.1,30356,0.0,0.0
147.1,147.13,147.05,147.07,23911,0.0,0.0
147.08,147.12,147.08,147.09,25504,0.0,0.0
147.09,147.09,147.04,147.06,33049,0.0,0.0
147.07,147.1,147.04,147.04,51427,0.0,0.0
147.05,147.07,147.01,147.06,41987,0.0,0.0
147.06,147.13,147.04,147.1,36531,0.0,0.0
147.1,147.12,147.04,147.07,27141,0.0,0.0
147.07,147.11,147.06,147.09,24267,0.0,0.0
147.09,147.16,147.09,147.11,39358,0.0,0.0
147.1,147.1,146.94,146.97,85812,0.0,0.0
146.99,147.05,146.95,147.04,35813,0.0,0.0
147.04,147.1,147.03,147.1,38666,0.0,0.0
147.1,147.1,147.0,147.0,44057,0.0,0.0
147.0,147.1,147.0,147.05,27756,0.0,0.0
147.05,147.05,147.01,147.02,22024,0.0,0.0
147.01,147.04,146.97,147.03,32610,0.0,0.0
147.02,147.1,147.02,147.08,48712,0.0,0.0
147.07,147.15,147.04,147.13,58154,0.0,0.0
147.15,147.17,147.11,147.12,33057,0.0,0.0
147.13,147.13,147.05,147.11,34165,0.0,0.0
147.12,147.21,147.11,147.21,47670,0.0,0.0
147.2,147.27,147.2,147.24,52277,0.0,0.0
147.24,147.26,147.22,147.26,31157,0.0,0.0
147.26,147.26,147.18,147.2,39627,0.0,0.0
147.2,147.21,147.15,147.2,35258,0.0,0.0
147.21,147.21,147.16,147.18,28196,0.0,0.0
147.17,147.17,147.06,147.11,50420,0.0,0.0
147.13,147.17,147.13,147.16,32684,0.0,0.0
147.16,147.22,147.13,147.2,40333,0.0,0.0
147.21,147.23,147.2,147.2,28038,0.0,0.0
147.21,147.27,147.21,147.27,49192,0.0,0.0
147.27,147.28,147.21,147.23,25495,0.0,0.0
147.22,147.27,147.21,147.24,32150,0.0,0.0
147.25,147.28,147.22,147.27,24934,0.0,0.0
147.26,147.35,147.24,147.24,70513,0.0,0.0
147.25,147.3,147.25,147.27,19937,0.0,0.0
147.27,147.32,147.24,147.27,62754,0.0,0.0
147.26,147.3,147.24,147.26,35121,0.0,0.0
147.26,147.34,147.26,147.33,41586,0.0,0.0
147.33,147.34,147.25,147.29,48098,0.0,0.0
147.29,147.31,147.25,147.29,24032,0.0,0.0
147.3,147.35,147.26,147.35,59942,0.0,0.0
147.35,147.38,147.34,147.36,48784,0.0,0.0
147.36,147.38,147.34,147.35,29149,0.0,0.0
147.35,147.37,147.3,147.33,40031,0.0,0.0
147.32,147.35,147.27,147.29,27335,0.0,0.0
147.29,147.29,147.21,147.26,50486,0.0,0.0
147.26,147.26,147.17,147.17,58205,0.0,0.0
147.17,147.19,147.13,147.15,42127,0.0,0.0
147.16,147.27,147.16,147.24,29050,0.0,0.0
147.24,147.24,147.19,147.22,27048,0.0,0.0
147.22,147.22,147.16,147.2,30693,0.0,0.0
147.2,147.28,147.18,147.25,35347,0.0,0.0
147.26,147.27,147.23,147.26,38344,0.0,0.0
147.26,147.26,147.22,147.24,40518,0.0,0.0
147.24,147.26,147.17,147.21,39912,0.0,0.0
147.21,147.24,147.19,147.21,27314,0.0,0.0
147.22,147.23,147.18,147.19,27109,0.0,0.0
147.19,147.26,147.17,147.24,39624,0.0,0.0
147.24,147.24,147.2,147.21,23618,0.0,0.0
147.21,147.26,147.2,147.23,24392,0.0,0.0
147.24,147.24,147.21,147.23,27695,0.0,0.0
147.22,147.26,147.18,147.26,25433,0.0,0.0
147.26,147.33,147.26,147.33,53566,0.0,0.0
147.33,147.39,147.32,147.39,55254,0.0,0.0
147.39,147.42,147.36,147.4,49421,0.0,0.0
147.41,147.42,147.38,147.42,57147,0.0,0.0
147.43,147.44,147.4,147.42,43118,0.0,0.0
147.42,147.43,147.37,147.41,27412,0.0,0.0
147.41,147.46,147.38,147.46,46130,0.0,0.0
147.45,147.54,147.45,147.54,177748,0.0,0.0
147.54,147.54,147.47,147.47,83602,0.0,0.0
147.47,147.56,147.47,147.51,170557,0.0,0.0
147.51,147.57,147.49,147.55,62108,0.0,0.0
147.55,147.56,147.49,147.54,50783,0.0,0.0
147.54,147.55,147.47,147.49,33474,0.0,0.0
147.49,147.5,147.44,147.48,51965,0.0,0.0
147.49,147.53,147.47,147.52,57012,0.0,0.0
147.52,147.53,147.45,147.48,69719,0.0,0.0
147.47,147.51,147.45,147.46,38657,0.0,0.0
147.46,147.52,147.43,147.51,46397,0.0,0.0
147.52,147.59,147.52,147.57,217980,0.0,0.0
147.57,147.61,147.55,147.59,62777,0.0,0.0
147.59,147.62,147.55,147.57,53342,0.0,0.0
147.56,147.56,147.5,147.51,40248,0.0,0.0
147.51,147.52,147.45,147.47,36492,0.0,0.0
147.46,147.49,147.42,147.48,32761,0.0,0.0
